 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12, C13, C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C27, C28, C29, C30, C31, C32
Time(s)/Cell Status, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided, undecided
144.3820224719101, 34.51014, 31.13414, 5.204876, 0.582967, 0.0422994, 1.697527e-05, 2.279979, 0.001511511, 26.14978, 2.667858, 1.391617, 1.300857e-06, 0.0004552976, 2.558044, 12.3175, 0.004013357, 2.141396, 0.01862667, 2.943246e-08, 0.1422248, 0.001491902, 14.7766, 1.284832e-07, 14.42486, 39.91667, 1.630283e-06, 9.194188, 25.64956, 2.103046, 9.341527, 0.005650703, 0.8085356, 8.527125
144.9438202247191, 33.647, 29.9711, 5.219923, 0.5416183, 0.03999071, 1.562868e-05, 1.954679, 0.001400757, 27.03727, 2.506061, 1.263971, 1.201663e-06, 0.0004071446, 2.445763, 13.47764, 0.003835988, 2.026488, 0.01742486, 2.735694e-08, 0.1328702, 0.001427056, 16.3766, 1.203314e-07, 13.74907, 38.11022, 1.498246e-06, 10.89689, 26.96149, 1.974616, 8.85233, 0.005341251, 0.714935, 7.660218
145.5056179775281, 32.13119, 28.80805, 9.775474, 0.9768186, 0.03780803, 1.43889e-05, 1.675791, 0.001298118, 28.68771, 2.354077, 2.276714, 1.110033e-06, 0.0003640843, 2.338411, 12.88745, 0.003666458, 1.917747, 0.01630058, 2.542778e-08, 0.1241309, 0.001365029, 18.48153, 1.126968e-07, 13.10494, 38.79745, 1.376902e-06, 12.39131, 25.78441, 1.854029, 8.388753, 0.2342261, 0.6321701, 6.881445
146.0674157303371, 32.2298, 29.92624, 12.53738, 0.9075347, 0.03574448, 1.324747e-05, 1.436694, 0.001203, 26.83749, 2.21131, 2.067881, 1.02539e-06, 0.0003255782, 2.235771, 13.06409, 0.003504421, 1.81484, 0.01524884, 2.363466e-08, 0.1159664, 0.001305697, 17.25547, 1.055465e-07, 12.49099, 38.25689, 1.265386e-06, 11.81724, 24.65873, 1.740806, 7.949451, 0.2213991, 0.5589865, 6.961587
146.6292134831461, 30.5584, 28.4607, 17.27547, 0.843165, 0.03379355, 1.219659e-05, 1.23171, 0.001114851, 25.1066, 2.077201, 3.384865, 9.472009e-07, 0.0002911445, 2.137636, 12.492, 0.003349544, 1.717456, 0.01426497, 2.196798e-08, 0.1083389, 0.001248944, 18.2166, 4.319994, 11.9058, 36.52556, 1.162902e-06, 11.68068, 24.14956, 1.634497, 7.533154, 0.2092745, 0.4942751, 6.25384
147.191011235955, 28.97369, 27.06694, 39.37865, 1.705895, 0.03194911, 1.122908e-05, 1.055973, 0.001033162, 24.81504, 1.951226, 3.227872, 8.749744e-07, 0.0002603526, 3.136977, 13.46423, 0.003201513, 1.625297, 0.01334457, 2.041884e-08, 0.1012131, 0.001194658, 17.4166, 6.630342, 11.34803, 40.89746, 1.068718e-06, 12.24825, 24.56797, 1.534681, 7.138659, 0.1978139, 0.437055, 5.907809
147.7528089887641, 29.39484, 28.4711, 48.35484, 1.584899, 0.03020533, 0.9986133, 0.9053102, 0.0009574582, 23.23171, 1.83289, 2.931795, 8.082552e-07, 0.0002328173, 3.271648, 12.87462, 0.003060023, 1.538083, 0.01248356, 1.897895e-08, 0.09455599, 0.001142732, 19.34322, 6.526896, 10.81639, 39.87777, 9.821619e-07, 14.81582, 23.49539, 1.44096, 6.764822, 0.186981, 0.3864591, 5.307193
148.314606741573, 27.87047, 27.23197, 46.88658, 1.472485, 0.02855673, 1.026388, 0.7761431, 0.0008873015, 22.45393, 1.721732, 2.662875, 7.466235e-07, 0.0002081942, 3.128045, 12.95752, 0.002924787, 1.45555, 0.01167811, 1.764059e-08, 0.08833674, 0.001093063, 18.06, 7.940691, 10.30965, 38.07308, 9.026161e-07, 14.48831, 22.46963, 1.352963, 6.410562, 0.1767413, 0.3417204, 4.767639
148.876404494382, 26.42514, 29.42762, 47.53737, 1.368045, 0.02699812, 3.618982, 0.6654052, 0.0008222855, 25.74559, 1.617314, 2.418622, 6.896915e-07, 0.0001861752, 2.990746, 14.9248, 0.002795527, 1.377445, 0.01092462, 1.63966e-08, 0.08252654, 0.001045552, 16.86191, 9.534354, 9.826655, 36.36412, 8.295127e-07, 13.81708, 21.48866, 1.270339, 6.074854, 0.1670623, 0.3021609, 4.282939
149.438202247191, 25.05477, 28.35417, 49.19341, 5.780482, 0.02552457, 23.10973, 0.5704671, 0.0007620334, 24.15623, 1.519229, 2.196773, 6.371006e-07, 0.000166485, 2.859472, 14.27123, 0.00267198, 1.303531, 0.01021975, 1.524035e-08, 0.0770985, 0.001000107, 15.7433, 8.92943, 9.366287, 35.08289, 7.623301e-07, 14.68068, 21.68441, 1.192761, 5.756726, 0.1579134, 0.267181, 3.847515
150, 23.75547, 26.96562, 46.01408, 5.370483, 0.02413144, 27.96158, 0.4890745, 0.0007061962, 22.59827, 1.427093, 2.411844, 5.8852e-07, 0.0001488773, 2.733961, 13.64629, 0.002553893, 1.233583, 0.009560354, 1.416563e-08, 0.07202748, 0.0009566369, 14.6989, 8.362886, 8.927487, 33.49519, 7.005886e-07, 15.05906, 20.73772, 1.519764, 5.455259, 0.1492655, 0.2362507, 3.456359
150.561797752809, 22.52354, 25.64507, 43.64848, 20.42916, 0.02281435, 26.98935, 0.4192947, 0.0006544505, 22.44263, 1.340545, 2.190617, 5.436438e-07, 0.0001331318, 2.613959, 13.04871, 0.002441025, 1.167389, 0.008943507, 1.316669e-08, 0.06729001, 0.0009150562, 13.72378, 9.216555, 8.509245, 33.31913, 6.438476e-07, 16.14548, 19.83236, 1.426954, 5.169578, 0.1410912, 1.97168, 3.104969
151.123595505618, 22.5733, 27.49284, 44.75961, 25.3539, 0.02156915, 27.95232, 0.359471, 0.0006064964, 20.99519, 1.259245, 1.989682, 5.021894e-07, 0.0001190516, 2.499224, 15.69726, 0.002333145, 1.104747, 0.008366459, 1.22382e-08, 0.06286412, 0.0008752829, 12.81335, 9.113108, 8.110597, 31.81125, 5.917021e-07, 15.39748, 18.96652, 1.339812, 4.898858, 0.1333646, 3.58002, 2.789304
151.685393258427, 23.89297, 26.38414, 42.00563, 23.5556, 0.02039191, 27.81343, 0.3081827, 0.000562056, 22.10671, 1.182876, 1.807177, 4.638961e-07, 0.0001064605, 2.389525, 15.00987, 0.002230032, 1.045466, 0.007826644, 1.137519e-08, 0.05872934, 0.0008372383, 13.4966, 8.938179, 7.730624, 31.89745, 5.437798e-07, 19.30206, 18.13849, 1.433534, 4.642315, 0.1260611, 3.165577, 2.50573
152.2471910112359, 22.65392, 28.3024, 40.53738, 24.98821, 0.01927893, 25.95232, 0.2642121, 0.000520872, 23.33911, 1.111138, 2.069084, 4.285228e-07, 9.520107e-05, 2.284641, 16.54465, 0.002131477, 0.9893664, 0.007321658, 1.057303e-08, 0.05486653, 0.0008008474, 15.89048, 8.37108, 7.368453, 31.26413, 4.997389e-07, 18.40783, 17.3466, 1.34599, 4.399207, 0.1191575, 5.431141, 2.250986
152.808988764045, 21.47911, 26.91639, 40.03342, 28.42129, 0.01822669, 25.79491, 0.2265151, 0.0004827057, 21.83385, 1.043751, 9.711189, 3.958468e-07, 8.513245e-05, 2.184361, 15.82015, 0.002037277, 0.9362769, 0.006849254, 9.827439e-09, 0.05125777, 0.0007660383, 14.83632, 8.009653, 7.023249, 31.82107, 4.592648e-07, 17.74069, 18.91814, 1.263792, 4.16883, 0.1126321, 7.341999, 2.02214
153.3707865168539, 20.36524, 29.1124, 37.44609, 26.83074, 0.01723188, 24.51712, 0.1941965, 0.3778554, 21.59945, 0.9804514, 22.37434, 3.656624e-07, 0.006382029, 2.088483, 17.51753, 0.00194724, 0.8860361, 0.006407331, 9.134427e-09, 0.04788639, 0.0007327421, 15.8966, 8.871721, 6.694218, 30.38099, 4.220687e-07, 16.91879, 18.09222, 1.186614, 3.950517, 0.1064639, 6.492047, 2.790685
153.9325842696629, 19.30913, 28.10154, 35.02599, 24.94582, 0.01629137, 26.58889, 0.1664891, 0.3501685, 20.20639, 0.9209902, 27.40592, 3.377797e-07, 0.005707055, 2.89728, 18.48636, 0.001861183, 0.8384913, 0.005993921, 8.490284e-09, 0.04473675, 0.0007008931, 16.39799, 8.45303, 6.380601, 29.00608, 3.878851e-07, 16.94871, 17.30235, 1.114149, 3.743636, 0.1006336, 7.887407, 2.506971
154.4943820224719, 18.30778, 28.62328, 35.0337, 23.17646, 0.01540219, 24.47968, 0.1427349, 0.3245102, 22.87486, 1.15061, 28.24802, 3.12023e-07, 0.005103468, 2.770109, 17.67684, 0.001778929, 0.7934978, 0.005607185, 7.891565e-09, 0.04179427, 0.0006704284, 15.31016, 7.916712, 6.081677, 32.76412, 3.564701e-07, 16.1635, 16.54697, 1.04611, 3.54759, 0.09512257, 6.974317, 2.252101
155.0561797752809, 17.35837, 29.52063, 32.7695, 21.5326, 0.01456154, 23.79491, 0.1223699, 0.3007321, 21.39954, 1.08083, 29.02236, 2.882304e-07, 0.004563717, 2.726118, 16.90276, 0.00170031, 0.7509186, 0.005245402, 7.335067e-09, 0.03904532, 0.000641288, 14.29449, 7.414423, 5.796757, 33.74928, 3.275995e-07, 16.54554, 15.82457, 0.9822255, 3.702422, 0.08991333, 8.158674, 4.186366
155.6179775280899, 18.00229, 28.07496, 30.65164, 20.00533, 0.01376678, 22.48935, 0.1049105, 0.5960057, 23.50949, 4.276844, 26.36027, 2.662521e-07, 0.004081051, 2.60646, 18.03753, 0.001625165, 0.7106243, 0.004906961, 6.817811e-09, 0.03647718, 0.0006134142, 13.3462, 6.944001, 5.525186, 32.22194, 3.01067e-07, 16.73474, 15.1337, 0.9222423, 3.508533, 0.08498937, 7.21418, 3.760761
156.1797752808989, 17.06872, 27.80806, 28.67065, 18.58639, 0.01301539, 22.05417, 0.0899422, 0.552334, 22.82893, 4.017467, 27.95329, 2.459496e-07, 0.003649433, 2.492054, 20.69754, 0.001553342, 0.6724921, 0.004590357, 6.337032e-09, 0.03407796, 0.0005867518, 12.46082, 6.503427, 5.266337, 30.76371, 2.766834e-07, 18.24825, 14.473, 0.8659223, 3.324799, 0.08033506, 7.593304, 3.664637
156.7415730337079, 16.73294, 27.81892, 26.8177, 17.2681, 0.01230501, 22.03565, 0.07710951, 0.5118623, 24.14837, 4.606781, 25.54276, 2.271953e-07, 2.209529, 2.38267, 21.79754, 0.001484692, 0.6364061, 0.004294181, 5.890156e-09, 0.03183654, 0.0005612485, 11.63418, 6.871721, 5.019615, 29.37148, 2.542747e-07, 18.15689, 13.84114, 0.8130416, 3.150686, 0.07593563, 9.214928, 3.292073
157.3033707865169, 15.86519, 29.11544, 25.08449, 16.0433, 0.01163341, 21.42454, 0.06610774, 0.4743562, 26.75949, 7.764084, 25.04033, 2.098711e-07, 4.253643, 2.956977, 23.41754, 0.001419077, 0.6022565, 0.004017115, 5.474794e-09, 0.02974255, 0.0005368536, 10.86237, 6.809545, 4.784451, 33.09745, 2.336809e-07, 17.31571, 13.23687, 0.7633903, 4.271956, 0.07177714, 9.048581, 2.969179
157.8651685393259, 15.04245, 27.68961, 23.4633, 14.90538, 0.01099846, 19.83874, 0.05667568, 0.4395983, 26.07893, 7.37082, 22.7435, 1.938678e-07, 13.34188, 3.197237, 23.79996, 0.001356362, 0.5699394, 0.003757925, 5.088721e-09, 0.02778628, 0.000513519, 10.14177, 6.377501, 4.560305, 32.43079, 2.147549e-07, 17.62128, 12.65898, 0.7167711, 4.048243, 0.06784637, 8.001066, 2.667319
158.4269662921348, 14.26237, 26.3336, 21.94689, 13.84817, 0.01039817, 18.26499, 0.04858936, 0.4073872, 25.05115, 12.95509, 20.65734, 1.790849e-07, 13.01835, 3.0569, 22.75775, 0.001296418, 0.5393564, 0.003515458, 4.729874e-09, 0.02595869, 0.0004911986, 9.468966, 5.97287, 4.34666, 34.03241, 1.973618e-07, 16.80491, 12.10632, 0.6729989, 3.836245, 0.06413087, 7.074818, 2.873611
158.9887640449438, 16.5733, 26.48839, 20.52849, 12.86595, 0.00983064, 18.99292, 0.04165677, 0.3775364, 25.81106, 19.61801, 18.76254, 1.654292e-07, 13.20511, 2.922723, 24.57754, 0.001239123, 0.5104145, 0.003288636, 4.396332e-09, 0.0242513, 0.0004698485, 8.8408, 5.593911, 4.143023, 32.49226, 1.813774e-07, 21.98265, 11.57778, 0.6318998, 3.635349, 0.06061884, 6.255797, 2.581466
159.5505617977528, 17.54171, 25.19121, 19.20175, 11.95339, 0.009294086, 17.48627, 0.0357133, 0.3498728, 24.14637, 20.2474, 17.04154, 1.528147e-07, 11.80851, 2.794436, 23.93755, 0.001184361, 0.4830256, 0.003076449, 4.086311e-09, 0.02265622, 0.0004494263, 8.254306, 5.238995, 3.948927, 31.0218, 1.666876e-07, 20.96423, 11.07232, 0.5933106, 3.444973, 0.05729915, 5.53159, 2.319022
160.1123595505618, 18.58383, 27.03632, 17.96076, 11.10556, 0.008786818, 16.85972, 0.03061783, 0.3242362, 25.75949, 19.01946, 15.4784, 1.411622e-07, 10.55963, 2.671779, 24.3041, 0.001132018, 0.4571064, 0.002877952, 3.798152e-09, 0.02116604, 0.0004298918, 7.706719, 4.906598, 3.763925, 30.47857, 1.531874e-07, 21.97798, 10.58893, 0.5570779, 3.264567, 0.05416125, 4.891222, 2.08326
160.6741573033708, 18.4154, 26.26458, 16.79997, 10.31786, 0.008307235, 15.73009, 0.02624937, 0.3004782, 27.56504, 18.05622, 14.05864, 1.303982e-07, 9.442824, 3.751517, 23.23982, 0.001081989, 0.432578, 0.002692263, 3.530313e-09, 0.01977388, 0.0004112064, 7.195459, 4.59529, 3.587589, 29.09925, 1.407807e-07, 22.70772, 10.12664, 0.523058, 3.093608, 0.05119519, 5.404114, 1.871466
161.2359550561798, 19.12068, 28.2211, 15.7142, 9.586037, 0.007853829, 15.35972, 0.02250418, 1.224284, 26.64847, 17.53936, 12.7691, 1.20455e-07, 8.444137, 3.586851, 27.30942, 0.001034171, 0.4093658, 0.002518554, 3.281362e-09, 0.01847329, 0.0003933331, 6.718116, 4.303733, 3.419514, 30.41134, 1.293788e-07, 24.05172, 9.684536, 0.4911156, 2.931602, 0.04839157, 4.993581, 1.681204
161.7977528089888, 21.61709, 28.10154, 14.69861, 8.906117, 0.7312973, 14.2301, 0.01929335, 1.134576, 24.92977, 17.30341, 11.59785, 1.1127e-07, 7.551071, 3.429413, 26.11352, 0.0009884663, 0.3873992, 0.002356054, 3.049967e-09, 0.01725824, 0.0003762367, 6.27244, 4.030675, 3.259314, 29.03506, 1.189004e-07, 22.93744, 9.261731, 0.4611239, 2.77808, 0.04574148, 4.415496, 1.510285
162.3595505617978, 20.49606, 27.16061, 13.74865, 8.274424, 0.6913832, 13.39611, 0.01654063, 1.051441, 23.32192, 19.63651, 10.53404, 1.027853e-07, 6.752458, 3.7608, 29.6084, 0.0009447815, 0.3666114, 0.002204038, 2.834889e-09, 0.01612311, 0.0003598834, 5.856329, 3.774942, 3.106619, 30.79829, 1.092706e-07, 23.91581, 8.857386, 0.4329637, 2.632598, 0.04323652, 3.904334, 1.356742
162.9213483146067, 22.04699, 25.83051, 12.91475, 7.687534, 1.515331, 12.33344, 0.01418066, 0.9743977, 25.92616, 18.44562, 9.567799, 9.494767e-08, 6.038307, 3.595727, 28.31184, 0.0009030272, 0.3469389, 0.00206183, 2.634978e-09, 0.01506264, 0.0003442409, 5.467824, 6.940691, 2.961077, 29.4045, 1.004207e-07, 22.80782, 8.470693, 0.4065232, 2.494735, 0.04086874, 3.452346, 3.084574
163.4831460674157, 26.26803, 27.88453, 12.08008, 7.142272, 1.432625, 11.35507, 0.01215741, 1.929419, 26.48171, 17.32696, 8.690189, 8.770765e-08, 5.399686, 6.204146, 27.35755, 0.0008631183, 0.3283222, 0.001928798, 2.449164e-09, 0.01407192, 0.0003292784, 5.105091, 10.38744, 2.822354, 28.07378, 9.228756e-08, 24.70772, 8.100882, 0.3816974, 2.364091, 0.03863063, 3.052683, 2.770981
164.0449438202247, 25.94172, 26.51898, 12.3421, 6.635684, 1.536702, 10.45431, 0.01042282, 1.788043, 25.09321, 16.27613, 7.893079, 8.10197e-08, 4.828607, 5.931826, 28.1597, 0.0008249732, 0.3107044, 0.001804349, 2.276453e-09, 0.01314637, 0.0003149661, 4.766422, 9.728393, 2.69013, 28.29488, 8.481315e-08, 30.1942, 7.747215, 0.3583876, 2.240288, 0.03651508, 2.699287, 2.48927
164.6067415730337, 25.65101, 26.97109, 11.54444, 6.165028, 7.139866, 9.625, 0.008935723, 1.657026, 23.47482, 16.75836, 7.169084, 7.484174e-08, 4.317926, 5.67146, 26.92658, 0.0007885139, 0.2940319, 0.00168793, 2.115922e-09, 0.01228169, 0.000301276, 4.45022, 9.111157, 5.734598, 27.01438, 7.794409e-08, 29.39545, 7.6066, 0.3365014, 2.122969, 0.03451539, 2.386802, 3.205088
165.1685393258427, 24.32079, 26.67762, 10.79833, 5.727754, 7.681885, 8.861479, 0.0076608, 4.707803, 21.96081, 15.74202, 6.511497, 6.913485e-08, 3.861255, 5.422522, 27.49175, 0.0007536658, 0.2782542, 0.001579023, 1.966711e-09, 0.01147388, 0.0002881809, 4.154994, 8.533084, 5.591745, 28.61231, 7.163136e-08, 28.0336, 7.274513, 0.3159517, 2.011793, 0.03262521, 2.110493, 3.596392
165.7303370786517, 28.85751, 27.97928, 10.10045, 5.321496, 7.262609, 8.158525, 0.006567779, 8.673318, 23.85671, 14.78732, 5.914227, 6.386313e-08, 3.452883, 5.18451, 26.28787, 0.0007203579, 0.263323, 0.001477142, 1.828022e-09, 0.01071921, 0.000275655, 3.879354, 7.991687, 7.448885, 27.31744, 6.58299e-08, 28.48036, 6.956924, 0.296657, 1.90644, 0.03083854, 1.86617, 4.163816
166.2921348314607, 31.01541, 26.60909, 9.447665, 4.944052, 12.67956, 7.511335, 0.005630707, 14.59286, 24.28726, 13.89052, 5.371743, 5.89934e-08, 3.0877, 6.757461, 26.47755, 0.000688522, 0.2491931, 0.001381835, 1.699114e-09, 0.01001417, 0.0002636735, 3.622, 7.484641, 9.853579, 26.08118, 6.049831e-08, 27.1609, 6.653201, 0.2785406, 1.806603, 0.1922563, 1.650132, 3.740503
166.8539325842697, 31.90714, 25.306, 8.837071, 4.59338, 12.99701, 6.915484, 0.004827334, 23.97218, 23.06504, 13.04811, 4.879018, 5.449499e-08, 3.224239, 6.460855, 25.99755, 0.0006580931, 0.2358214, 0.001292677, 1.579295e-09, 0.009355504, 0.0002522128, 3.381718, 9.307678, 9.39195, 24.90086, 5.559852e-08, 25.90257, 6.362737, 0.2615305, 1.711995, 0.1817277, 1.459103, 4.738573
167.4157303370787, 30.25248, 27.06892, 8.26594, 4.267581, 18.4757, 6.366901, 0.004138584, 30.37447, 22.85671, 12.25678, 4.431488, 5.03396e-08, 3.065322, 6.177267, 27.67754, 0.0006290089, 0.2231672, 0.001209272, 1.467926e-09, 0.008740163, 0.0002412503, 3.157377, 8.717136, 9.248888, 23.79745, 5.109557e-08, 25.79278, 6.084955, 0.2455592, 1.622342, 0.1717757, 1.290189, 4.256827
167.9775280898876, 32.87857, 30.29249, 9.529449, 3.964889, 17.4673, 5.861835, 0.003548102, 32.82275, 25.94004, 11.8802, 4.025008, 4.650107e-08, 2.741128, 7.268987, 28.03754, 0.0006012101, 0.211192, 0.001131248, 1.364411e-09, 0.008165294, 0.0002307642, 2.947918, 8.346564, 9.64889, 26.1538, 4.695731e-08, 24.59783, 5.819299, 0.2305632, 1.537383, 1.14823, 1.14083, 13.43698
168.5393258426966, 33.93121, 28.80902, 9.273628, 3.683667, 16.51394, 5.396833, 0.003041869, 32.94521, 24.53726, 11.15971, 3.655813, 4.295523e-08, 2.930118, 6.949928, 30.37756, 0.0005746399, 0.1998594, 0.001058258, 1.268195e-09, 0.007628236, 0.000220734, 2.752355, 7.817002, 10.87746, 24.97019, 4.315421e-08, 26.63514, 5.79242, 0.2164831, 1.456874, 1.171781, 1.008761, 18.48046
169.1011235955056, 34.34173, 31.55958, 8.674282, 3.422391, 17.56844, 4.968719, 0.002607864, 30.53118, 24.57031, 10.48291, 3.320482, 3.967978e-08, 2.687859, 12.13697, 30.55356, 0.0005492439, 0.1891349, 0.0009899779, 1.178764e-09, 0.007126502, 0.0002111397, 2.569765, 8.63562, 13.44888, 23.84015, 3.965913e-08, 25.40117, 5.823612, 0.2032627, 1.38058, 1.10761, 0.891981, 22.0022
169.6629213483146, 34.50376, 30.01405, 11.09293, 3.527005, 19.50535, 4.574566, 0.002235782, 28.29404, 22.98565, 9.847156, 3.382653, 3.665409e-08, 2.403586, 12.45698, 29.21561, 0.0005249703, 0.178986, 0.0009261032, 1.09564e-09, 0.006657769, 0.0002019624, 2.399288, 8.087718, 13.04553, 22.76126, 3.644712e-08, 24.22437, 5.569366, 0.1908498, 1.308282, 1.046953, 0.7887203, 19.82785
170.2247191011236, 32.71444, 31.2211, 10.88174, 3.276841, 18.44075, 4.21168, 0.001916787, 27.08711, 24.88449, 9.249958, 3.072378, 3.385912e-08, 6.797771, 13.29698, 30.85755, 0.0005017694, 0.1693815, 0.0008663497, 1.018378e-09, 0.006219866, 3.914387, 2.24012, 7.574578, 12.43436, 21.73118, 3.349525e-08, 23.10209, 5.326221, 0.1791949, 1.23977, 0.9896187, 0.6974136, 17.81206
170.7865168539326, 31.57331, 30.42762, 10.17846, 3.044421, 17.43426, 3.877581, 0.001643305, 27.7078, 23.68651, 8.688978, 2.790563, 3.127727e-08, 10.18012, 14.19697, 32.57733, 0.000479594, 0.1602925, 0.0008104516, 9.465635e-10, 0.005810766, 4.464847, 2.091512, 7.448155, 11.85182, 24.53079, 3.078246e-08, 22.0318, 5.09369, 0.1682517, 1.174846, 0.9354237, 0.616677, 16.48661
171.3483146067416, 30.25752, 29.50003, 9.520639, 2.828486, 16.48271, 3.569984, 0.001408843, 25.7193, 22.15884, 8.162021, 2.538939, 2.889229e-08, 10.46935, 14.19697, 31.15075, 0.0004583985, 0.1516912, 0.0007581602, 8.798136e-10, 0.005428573, 4.270781, 1.952762, 6.975594, 11.29658, 24.60475, 2.828937e-08, 21.0111, 4.871312, 0.1579768, 1.113321, 0.8841967, 0.545287, 14.81051
171.9101123595506, 31.08911, 28.05537, 8.90533, 2.627867, 16.02145, 3.286789, 0.001207833, 25.04114, 23.56824, 7.667021, 2.306054, 2.668918e-08, 9.362097, 15.16637, 29.78664, 0.0004381397, 0.1435514, 0.0007092427, 8.177708e-10, 0.005071518, 4.085149, 1.823217, 6.533015, 10.76735, 23.49125, 2.59982e-08, 20.06621, 4.658641, 0.1483294, 1.055019, 0.8357751, 0.4821615, 13.3048
172.4719101123596, 33.3733, 27.0404, 9.934203, 2.441477, 15.14701, 3.026058, 0.001035503, 24.16091, 22.0482, 7.648476, 2.094531, 2.465406e-08, 8.371946, 14.50067, 31.13755, 0.0004187764, 0.1358484, 0.0006634814, 7.601031e-10, 0.004737948, 3.907587, 1.702266, 6.118516, 12.25827, 24.01819, 2.389259e-08, 19.13657, 4.455256, 0.1392711, 0.9997699, 0.7900051, 0.4263438, 12.30977
173.0337078651685, 32.90341, 25.71618, 10.44214, 2.268307, 15.25098, 2.78601, 0.0008877606, 22.39054, 22.32893, 7.184621, 1.997464, 2.277412e-08, 7.486516, 13.86419, 34.23755, 0.0004002687, 0.1285588, 0.0006206727, 7.065021e-10, 0.004426318, 3.737741, 1.589338, 5.730316, 11.68398, 22.93124, 2.195752e-08, 18.25, 5.126136, 0.130766, 0.947414, 0.7467418, 0.3769878, 11.0583
173.5955056179775, 31.19709, 24.45682, 9.775481, 2.812703, 15.47744, 2.565005, 0.0007610975, 22.06413, 21.1775, 6.748898, 1.814246, 2.103753e-08, 6.69473, 13.25564, 33.16232, 0.000382579, 0.1216603, 0.000580626, 6.566809e-10, 0.004135184, 3.575279, 1.483902, 5.366746, 11.19639, 21.89347, 2.017917e-08, 17.40451, 4.902341, 0.1227803, 0.8977998, 1.055755, 0.3333456, 9.934063
174.1573033707865, 32.0956, 25.93848, 9.187194, 2.613203, 14.63269, 2.361531, 0.0006525062, 21.5239, 19.81166, 6.339599, 1.647834, 1.943337e-08, 5.986685, 13.20711, 31.71012, 0.0003656711, 0.115132, 0.0005431632, 6.10373e-10, 0.0038632, 4.247724, 1.385461, 5.026243, 10.67185, 20.90267, 1.854485e-08, 17.93524, 4.688316, 0.1152823, 0.8507839, 0.9979383, 0.2947557, 8.92412
174.7191011235955, 30.43117, 27.56187, 8.593434, 2.434164, 14.46032, 2.174198, 0.0005594085, 20.06351, 20.33111, 5.955123, 1.496686, 1.795152e-08, 5.353524, 12.62741, 32.65397, 0.0003495104, 0.108954, 0.0005081176, 5.673306e-10, 0.003609105, 6.069936, 1.29355, 4.707345, 10.17189, 21.69529, 1.704289e-08, 17.10433, 4.483634, 0.1082422, 0.8062302, 0.9432877, 0.2606331, 8.016852
175.2808988764045, 33.41511, 26.21212, 8.038049, 2.261514, 13.67108, 2.001726, 0.0004795937, 18.59338, 19.01985, 5.593965, 1.359401, 1.658267e-08, 4.787326, 12.07315, 31.22404, 0.000334064, 0.1031075, 0.0004753332, 5.273235e-10, 0.003371722, 7.10184, 1.207737, 4.408679, 12.69991, 20.71345, 1.566258e-08, 16.31191, 4.287889, 0.101632, 0.7640096, 0.8916301, 0.2304607, 7.201822
175.8426966292135, 31.68225, 28.0299, 7.518557, 2.101109, 12.92492, 1.842935, 0.0004111666, 17.23097, 17.79316, 5.254709, 1.23471, 1.531819e-08, 4.281011, 11.54322, 31.03755, 0.0003193002, 0.09757479, 0.000444664, 4.901377e-10, 0.003149953, 6.793155, 1.127616, 5.877736, 12.10493, 19.77605, 1.439406e-08, 15.5562, 4.10069, 0.09542546, 0.724, 0.8428013, 1.268982, 6.469651
176.4044943820225, 31.2575, 26.65723, 7.711975, 1.952081, 12.21948, 1.696741, 0.0003525026, 15.96839, 16.81202, 4.936028, 1.121456, 1.415014e-08, 3.828245, 11.03656, 33.09755, 0.0003051888, 0.09233891, 0.0004159737, 4.55574e-10, 0.00294277, 9.647719, 1.052811, 5.504813, 13.87746, 20.91406, 1.322828e-08, 14.8355, 3.921663, 0.08959796, 0.6860856, 0.7966467, 5.539249, 5.811916
176.9662921348315, 31.67855, 25.35178, 7.213557, 1.813624, 11.55254, 1.562144, 0.0003022085, 14.79832, 15.72772, 4.636674, 1.01859, 1.307115e-08, 3.423363, 10.55213, 31.85755, 0.0002917011, 0.087384, 0.0003891345, 4.234478e-10, 0.002749215, 9.695223, 0.9829676, 5.15555, 13.38661, 19.96758, 1.215691e-08, 14.14819, 3.750452, 0.08412633, 0.6501567, 0.7530196, 5.187897, 5.22105
177.5280898876404, 35.75225, 24.74211, 6.747352, 1.772125, 10.92201, 1.438224, 0.0002590903, 13.7559, 14.71336, 4.355475, 0.9251592, 1.207444e-08, 3.061303, 10.08896, 33.37755, 0.0002788095, 0.08269497, 0.000364027, 3.935871e-10, 0.00256839, 9.273816, 0.917758, 4.828447, 12.75946, 19.06394, 1.117232e-08, 13.49273, 3.586716, 0.07898885, 0.6161093, 0.7117816, 5.620331, 4.690254
